所属池,代码,展示代码,名称,市场,行业,细分领域,名单分类,来源,入池理由,评分,阶段用途
2000只样本股票池,sz300569,300569.SZ,天能重工,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002358,002358.SZ,森源电气,深交所,电力设备,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002042,002042.SZ,华孚时尚,深交所,纺织服饰,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002885,002885.SZ,京泉华,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz301389,301389.SZ,隆扬电子,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002134,002134.SZ,天津普林,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688035,688035.SH,德邦科技,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002579,002579.SZ,中京电子,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002119,002119.SZ,康强电子,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688107,688107.SH,安路科技,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz301326,301326.SZ,捷邦科技,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300429,300429.SZ,强力新材,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000670,000670.SZ,盈方微,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh603297,603297.SH,永新光学,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688261,688261.SH,东微半导,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002635,002635.SZ,安洁科技,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688486,688486.SH,龙迅股份,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688210,688210.SH,统联精密,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688653,688653.SH,康希通信,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688332,688332.SH,中科蓝讯,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688153,688153.SH,唯捷创芯,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688299,688299.SH,长阳科技,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688325,688325.SH,赛微微电,上交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002161,002161.SZ,远望谷,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002045,002045.SZ,国光电器,深交所,电子,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600881,600881.SH,亚泰集团,上交所,综合,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300863,300863.SZ,卡倍亿,深交所,汽车,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002965,002965.SZ,祥鑫科技,深交所,汽车,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000551,000551.SZ,创元科技,深交所,环保,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz000059,000059.SZ,华锦股份,深交所,石油石化,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh603115,603115.SH,海星股份,上交所,有色金属,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh601388,601388.SH,怡球资源,上交所,有色金属,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh603045,603045.SH,福达合金,上交所,有色金属,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002902,002902.SZ,铭普光磁,深交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300913,300913.SZ,兆龙互连,深交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300292,300292.SZ,吴通控股,深交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh600198,600198.SH,大唐电信,上交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002881,002881.SZ,美格智能,深交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688100,688100.SH,威胜信息,上交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300213,300213.SZ,佳讯飞鸿,深交所,通信,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002418,002418.SZ,康盛股份,深交所,家用电器,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002052,002052.SZ,同洲电子,深交所,家用电器,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002668,002668.SZ,TCL智家,深交所,家用电器,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz300217,300217.SZ,东方电热,深交所,家用电器,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sh688696,688696.SH,极米科技,上交所,家用电器,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002243,002243.SZ,力合科创,深交所,社会服务,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
2000只样本股票池,sz002057,002057.SZ,中钢天源,深交所,社会服务,,2000只样本池,中证全指+申万一级分层抽样,按行业权重代表性与流动性先验纳入,,L8X上游地基；行业代表性验证；后续指标扩面目标
