股票代码,板块类别,类别代码,板块名称,板块代码,来源文件,行业名称,细分行业名称
sh600268,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电网自动化
sh600271,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sh600282,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,板材
sh600292,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sh600299,指数板块,ZS,中证央企,,infoharbor_block.dat,饲料,食品助剂
sh600312,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,输变电设备
sh600313,指数板块,ZS,中证央企,,infoharbor_block.dat,种植业,种子
sh600316,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600320,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,能源及重型设备
sh600328,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,无机盐
sh600335,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车服务,汽车经销商
sh600339,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油气工程
sh600343,指数板块,ZS,中证央企,,infoharbor_block.dat,机械基件,其他通用设备
sh600345,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,其他通信设备
sh600372,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600378,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,氟化工
sh600379,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,输变电设备
sh600390,指数板块,ZS,中证央企,,infoharbor_block.dat,多元金融,金融控股
sh600391,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600392,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,稀土
sh600396,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sh600406,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电网自动化
sh600420,指数板块,ZS,中证央企,,infoharbor_block.dat,化学制药,化学制剂
sh600422,指数板块,ZS,中证央企,,infoharbor_block.dat,中成药,中药
sh600428,指数板块,ZS,中证央企,,infoharbor_block.dat,水运,航运
sh600433,指数板块,ZS,中证央企,,infoharbor_block.dat,造纸,特种纸
sh600435,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,地面兵装
sh600444,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,其他专用设备
sh600449,指数板块,ZS,中证央企,,infoharbor_block.dat,水泥,水泥制造
sh600452,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,电能综合服务
sh600458,指数板块,ZS,中证央企,,infoharbor_block.dat,塑料,风电零部件
sh600469,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,轮胎轮毂
sh600480,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,其他汽车零部件
sh600482,指数板块,ZS,中证央企,,infoharbor_block.dat,船舶,航海装备
sh600486,指数板块,ZS,中证央企,,infoharbor_block.dat,农药化肥,农药
sh600489,指数板块,ZS,中证央企,,infoharbor_block.dat,黄金,黄金
sh600495,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh600497,指数板块,ZS,中证央企,,infoharbor_block.dat,铅锌,铅锌
sh600498,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,系统设备
sh600500,指数板块,ZS,中证央企,,infoharbor_block.dat,塑料,其他化学制品
sh600501,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,其他专用设备
sh600505,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sh600506,指数板块,ZS,中证央企,,infoharbor_block.dat,石油加工,其他石化
sh600508,指数板块,ZS,中证央企,,infoharbor_block.dat,煤炭开采,炼焦煤
sh600511,指数板块,ZS,中证央企,,infoharbor_block.dat,医药商业,医药流通
sh600517,指数板块,ZS,中证央企,,infoharbor_block.dat,多元金融,信托
sh600523,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,其他汽车零部件
sh600528,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh600535,指数板块,ZS,中证央企,,infoharbor_block.dat,中成药,中药
sh600536,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sh600550,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,输变电设备
sh600552,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,面板
sh600560,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,工业控制设备
sh600562,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,军工电子
sh600579,指数板块,ZS,中证央企,,infoharbor_block.dat,化工机械,其他专用设备
sh600582,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,能源及重型设备
sh600583,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油气工程
sh600584,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,半导体封测
sh600590,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,军工电子
sh600622,指数板块,ZS,中证央企,,infoharbor_block.dat,区域地产,住宅开发
sh600640,指数板块,ZS,中证央企,,infoharbor_block.dat,影视音像,视频音频媒体
sh600657,指数板块,ZS,中证央企,,infoharbor_block.dat,全国地产,住宅开发
sh600685,指数板块,ZS,中证央企,,infoharbor_block.dat,船舶,航海装备
sh600688,指数板块,ZS,中证央企,,infoharbor_block.dat,石油加工,炼油化工
sh600698,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,底盘与发动机系统
sh600710,指数板块,ZS,中证央企,,infoharbor_block.dat,商贸代理,贸易
sh600720,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,工程咨询服务
sh600726,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sh600737,指数板块,ZS,中证央企,,infoharbor_block.dat,食品,制糖业
sh600744,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sh600750,指数板块,ZS,中证央企,,infoharbor_block.dat,中成药,中药
sh600760,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600764,指数板块,ZS,中证央企,,infoharbor_block.dat,船舶,航海装备
sh600765,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600775,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,通信终端及配件
sh600776,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,其他通信设备
sh600782,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,板材
sh600787,指数板块,ZS,中证央企,,infoharbor_block.dat,仓储物流,仓储物流
sh600795,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sh600808,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,板材
sh600830,指数板块,ZS,中证央企,,infoharbor_block.dat,多元金融,租赁
sh600845,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sh600850,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,其他云服务
sh600855,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,军工电子
sh600862,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600863,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sh600871,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油田服务
sh600875,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,其他发电设备
sh600876,指数板块,ZS,中证央企,,infoharbor_block.dat,玻璃,玻璃制造
sh600877,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,集成电路设计
sh600879,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航天装备
sh600886,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sh600893,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh600900,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sh600905,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,风力发电
sh600916,指数板块,ZS,中证央企,,infoharbor_block.dat,服饰,钟表珠宝
sh600917,指数板块,ZS,中证央企,,infoharbor_block.dat,供气供热,燃气
sh600938,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油气开采
sh600941,指数板块,ZS,中证央企,,infoharbor_block.dat,电信运营,电信运营服务
sh600961,指数板块,ZS,中证央企,,infoharbor_block.dat,铅锌,铅锌
sh600962,指数板块,ZS,中证央企,,infoharbor_block.dat,软饮料,软饮料
sh600963,指数板块,ZS,中证央企,,infoharbor_block.dat,造纸,大宗用纸
sh600967,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,地面兵装
sh600968,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油田服务
sh600970,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,国际工程
sh600973,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,线缆部件及其他
sh600980,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,能源及重型设备
sh600990,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,军工电子
sh600995,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sh600999,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601005,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,板材
sh601006,指数板块,ZS,中证央企,,infoharbor_block.dat,铁路,铁路运输
sh601016,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,风力发电
sh601038,指数板块,ZS,中证央企,,infoharbor_block.dat,农用机械,农用机械
sh601059,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601061,指数板块,ZS,中证央企,,infoharbor_block.dat,商贸代理,贸易
sh601068,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,其他专业工程
sh601088,指数板块,ZS,中证央企,,infoharbor_block.dat,煤炭开采,动力煤
sh601096,指数板块,ZS,中证央企,,infoharbor_block.dat,钢加工,钢结构
sh601106,指数板块,ZS,中证央企,,infoharbor_block.dat,工程机械,能源及重型设备
sh601111,指数板块,ZS,中证央企,,infoharbor_block.dat,空运,航空运输
sh601117,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,化学工程
sh601156,指数板块,ZS,中证央企,,infoharbor_block.dat,仓储物流,跨境物流
sh601179,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,输变电设备
sh601186,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,基建工程
sh601198,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601226,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,其他专业工程
sh601236,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601288,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,国有大型银行
sh601319,指数板块,ZS,中证央企,,infoharbor_block.dat,保险,保险
sh601328,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,国有大型银行
sh601333,指数板块,ZS,中证央企,,infoharbor_block.dat,铁路,铁路运输
sh601336,指数板块,ZS,中证央企,,infoharbor_block.dat,保险,保险
sh601390,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,基建工程
sh601398,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,国有大型银行
sh601399,指数板块,ZS,中证央企,,infoharbor_block.dat,工程机械,能源及重型设备
sh601598,指数板块,ZS,中证央企,,infoharbor_block.dat,仓储物流,跨境物流
sh601600,指数板块,ZS,中证央企,,infoharbor_block.dat,铝,铝
sh601606,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,地面兵装
sh601608,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,能源及重型设备
sh601611,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,基建工程
sh601618,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,其他专业工程
sh601628,指数板块,ZS,中证央企,,infoharbor_block.dat,保险,保险
sh601658,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,国有大型银行
sh601668,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,房屋建设
sh601669,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,基建工程
sh601696,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601698,指数板块,ZS,中证央企,,infoharbor_block.dat,电信运营,航天装备
sh601718,指数板块,ZS,中证央企,,infoharbor_block.dat,服饰,非运动服装
sh601728,指数板块,ZS,中证央企,,infoharbor_block.dat,电信运营,电信运营服务
sh601766,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh601788,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601798,指数板块,ZS,中证央企,,infoharbor_block.dat,化工机械,能源及重型设备
sh601800,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,基建工程
sh601808,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油田服务
sh601816,指数板块,ZS,中证央企,,infoharbor_block.dat,铁路,铁路运输
sh601818,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,股份制银行
sh601857,指数板块,ZS,中证央企,,infoharbor_block.dat,石油开采,油气开采
sh601866,指数板块,ZS,中证央企,,infoharbor_block.dat,水运,航运
sh601868,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,基建工程
sh601869,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,光纤光缆
sh601872,指数板块,ZS,中证央企,,infoharbor_block.dat,水运,航运
sh601880,指数板块,ZS,中证央企,,infoharbor_block.dat,港口,港口
sh601881,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601888,指数板块,ZS,中证央企,,infoharbor_block.dat,旅游服务,旅游服务
sh601898,指数板块,ZS,中证央企,,infoharbor_block.dat,煤炭开采,动力煤
sh601918,指数板块,ZS,中证央企,,infoharbor_block.dat,煤炭开采,动力煤
sh601919,指数板块,ZS,中证央企,,infoharbor_block.dat,水运,航运
sh601939,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,国有大型银行
sh601949,指数板块,ZS,中证央企,,infoharbor_block.dat,出版业,大众出版
sh601965,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车服务,汽车综合服务
sh601968,指数板块,ZS,中证央企,,infoharbor_block.dat,广告包装,金属包装
sh601975,指数板块,ZS,中证央企,,infoharbor_block.dat,水运,航运
sh601985,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,核力发电
sh601988,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,国有大型银行
sh601991,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sh601995,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sh601998,指数板块,ZS,中证央企,,infoharbor_block.dat,银行,股份制银行
sh603013,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,底盘与发动机系统
sh603060,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,检测服务
sh603082,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,其他自动化设备
sh603126,指数板块,ZS,中证央企,,infoharbor_block.dat,环境保护,固废治理
sh603128,指数板块,ZS,中证央企,,infoharbor_block.dat,仓储物流,跨境物流
sh603257,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,工程咨询服务
sh603395,指数板块,ZS,中证央企,,infoharbor_block.dat,农药化肥,复合肥
sh603698,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,能源及重型设备
sh603903,指数板块,ZS,中证央企,,infoharbor_block.dat,环境保护,水治理
sh688009,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh688027,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,通信终端及配件
sh688107,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,集成电路设计
sh688119,指数板块,ZS,中证央企,,infoharbor_block.dat,其他建材,耐火材料
sh688128,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,其他专用设备
sh688146,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,半导体材料
sh688151,指数板块,ZS,中证央企,,infoharbor_block.dat,医疗保健,医疗耗材
sh688187,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh688190,指数板块,ZS,中证央企,,infoharbor_block.dat,矿物制品,磁性材料
sh688248,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电网自动化
sh688285,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh688295,指数板块,ZS,中证央企,,infoharbor_block.dat,化纤,碳纤维
sh688297,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh688323,指数板块,ZS,中证央企,,infoharbor_block.dat,塑料,塑料薄膜
sh688334,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,检测服务
sh688375,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,军工电子
sh688387,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,系统设备
sh688396,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,功率半导体
sh688425,指数板块,ZS,中证央企,,infoharbor_block.dat,工程机械,工程机械整机
sh688439,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,军工电子
sh688456,指数板块,ZS,中证央企,,infoharbor_block.dat,铜,铜
sh688459,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh688475,指数板块,ZS,中证央企,,infoharbor_block.dat,IT设备,品牌消费电子
sh688509,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sh688552,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,军工电子
sh688562,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sh688563,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh688569,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sh688570,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,工业控制设备
sh688586,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sh688631,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sh688648,指数板块,ZS,中证央企,,infoharbor_block.dat,机床制造,其他专用设备
sh688702,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,集成电路设计
sh688707,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电池化学品
sh688709,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,集成电路设计
sh688710,指数板块,ZS,中证央企,,infoharbor_block.dat,生物制药,医疗研发外包
sh688722,指数板块,ZS,中证央企,,infoharbor_block.dat,化纤,其他化学纤维
sh688779,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电池化学品
sh688981,指数板块,ZS,中证央企,,infoharbor_block.dat,半导体,半导体制造
sz000008,指数板块,ZS,中证央企,,infoharbor_block.dat,运输设备,轨交设备
sz000021,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,消费电子组件
sz000026,指数板块,ZS,中证央企,,infoharbor_block.dat,服饰,钟表珠宝
sz000028,指数板块,ZS,中证央企,,infoharbor_block.dat,医药商业,医药流通
sz000031,指数板块,ZS,中证央企,,infoharbor_block.dat,全国地产,商业地产
sz000032,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,其他专业工程
sz000050,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,面板
sz000059,指数板块,ZS,中证央企,,infoharbor_block.dat,石油加工,炼油化工
sz000065,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,国际工程
sz000066,指数板块,ZS,中证央企,,infoharbor_block.dat,IT设备,其他IT设备
sz000069,指数板块,ZS,中证央企,,infoharbor_block.dat,全国地产,住宅开发
sz000099,指数板块,ZS,中证央企,,infoharbor_block.dat,空运,航空运输
sz000151,指数板块,ZS,中证央企,,infoharbor_block.dat,商贸代理,贸易
sz000166,指数板块,ZS,中证央企,,infoharbor_block.dat,证券,证券
sz000400,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电网自动化
sz000410,指数板块,ZS,中证央企,,infoharbor_block.dat,机床制造,机床制造
sz000423,指数板块,ZS,中证央企,,infoharbor_block.dat,中成药,中药
sz000503,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sz000519,指数板块,ZS,中证央企,,infoharbor_block.dat,专用机械,地面兵装
sz000537,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,风力发电
sz000547,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,军工电子
sz000550,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车整车,商用载货车
sz000553,指数板块,ZS,中证央企,,infoharbor_block.dat,农药化肥,农药
sz000554,指数板块,ZS,中证央企,,infoharbor_block.dat,石油贸易,石油贸易
sz000566,指数板块,ZS,中证央企,,infoharbor_block.dat,化学制药,化学制剂
sz000591,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,光伏发电
sz000617,指数板块,ZS,中证央企,,infoharbor_block.dat,多元金融,金融控股
sz000625,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车整车,综合乘用车
sz000629,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,其他金属
sz000635,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,氯碱
sz000657,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,钨钼
sz000663,指数板块,ZS,中证央企,,infoharbor_block.dat,林业,林业
sz000708,指数板块,ZS,中证央企,,infoharbor_block.dat,特种钢,特钢
sz000713,指数板块,ZS,中证央企,,infoharbor_block.dat,种植业,种子
sz000717,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,长材
sz000720,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,线缆部件及其他
sz000727,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,面板
sz000731,指数板块,ZS,中证央企,,infoharbor_block.dat,农药化肥,氮肥
sz000733,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,军工电子
sz000738,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sz000758,指数板块,ZS,中证央企,,infoharbor_block.dat,铅锌,铅锌
sz000761,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,板材
sz000762,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,锂
sz000768,指数板块,ZS,中证央企,,infoharbor_block.dat,航空,航空装备
sz000777,指数板块,ZS,中证央企,,infoharbor_block.dat,机械基件,机械基础件
sz000778,指数板块,ZS,中证央企,,infoharbor_block.dat,钢加工,其他钢材
sz000786,指数板块,ZS,中证央企,,infoharbor_block.dat,其他建材,其他建材
sz000792,指数板块,ZS,中证央企,,infoharbor_block.dat,农药化肥,钾肥
sz000798,指数板块,ZS,中证央企,,infoharbor_block.dat,渔业,水产捕捞
sz000799,指数板块,ZS,中证央企,,infoharbor_block.dat,白酒,白酒
sz000800,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车整车,商用载货车
sz000807,指数板块,ZS,中证央企,,infoharbor_block.dat,铝,铝
sz000815,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,云基础设施服务
sz000819,指数板块,ZS,中证央企,,infoharbor_block.dat,石油加工,其他石化
sz000825,指数板块,ZS,中证央企,,infoharbor_block.dat,特种钢,特钢
sz000830,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,煤化工
sz000831,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,稀土
sz000839,指数板块,ZS,中证央企,,infoharbor_block.dat,综合类,电信增值服务
sz000852,指数板块,ZS,中证央企,,infoharbor_block.dat,化工机械,能源及重型设备
sz000862,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,风力发电
sz000875,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,电能综合服务
sz000877,指数板块,ZS,中证央企,,infoharbor_block.dat,水泥,水泥制造
sz000878,指数板块,ZS,中证央企,,infoharbor_block.dat,铜,铜
sz000881,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,其他化学制品
sz000883,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sz000898,指数板块,ZS,中证央企,,infoharbor_block.dat,普钢,板材
sz000901,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,汽车电子电气系统
sz000920,指数板块,ZS,中证央企,,infoharbor_block.dat,塑料,其他塑料制品
sz000922,指数板块,ZS,中证央企,,infoharbor_block.dat,电气设备,电机制造
sz000927,指数板块,ZS,中证央企,,infoharbor_block.dat,仓储物流,供应链服务
sz000928,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,国际工程
sz000930,指数板块,ZS,中证央企,,infoharbor_block.dat,农业综合,其他农产品加工
sz000950,指数板块,ZS,中证央企,,infoharbor_block.dat,医药商业,医药流通
sz000958,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,核力发电
sz000962,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,其他金属
sz000966,指数板块,ZS,中证央企,,infoharbor_block.dat,火力发电,火力发电
sz000969,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,其他金属新材料
sz000985,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,合成树脂
sz000998,指数板块,ZS,中证央企,,infoharbor_block.dat,种植业,种子
sz000999,指数板块,ZS,中证央企,,infoharbor_block.dat,中成药,中药
sz001213,指数板块,ZS,中证央企,,infoharbor_block.dat,铁路,铁路运输
sz001287,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,其他电子
sz001289,指数板块,ZS,中证央企,,infoharbor_block.dat,新型电力,风力发电
sz001391,指数板块,ZS,中证央企,,infoharbor_block.dat,仓储物流,跨境物流
sz001872,指数板块,ZS,中证央企,,infoharbor_block.dat,港口,港口
sz001914,指数板块,ZS,中证央企,,infoharbor_block.dat,房产服务,物业管理
sz001965,指数板块,ZS,中证央企,,infoharbor_block.dat,路桥,高速公路
sz001979,指数板块,ZS,中证央企,,infoharbor_block.dat,全国地产,住宅开发
sz002017,指数板块,ZS,中证央企,,infoharbor_block.dat,通信设备,通信终端及配件
sz002025,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,军工电子
sz002037,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,民爆制品
sz002039,指数板块,ZS,中证央企,,infoharbor_block.dat,水力发电,水力发电
sz002046,指数板块,ZS,中证央企,,infoharbor_block.dat,机械基件,机械基础件
sz002051,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,国际工程
sz002057,指数板块,ZS,中证央企,,infoharbor_block.dat,矿物制品,磁性材料
sz002059,指数板块,ZS,中证央企,,infoharbor_block.dat,旅游景点,休闲综合
sz002063,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sz002066,指数板块,ZS,中证央企,,infoharbor_block.dat,其他建材,耐火材料
sz002080,指数板块,ZS,中证央企,,infoharbor_block.dat,玻璃,玻纤制造
sz002096,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,民爆制品
sz002106,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,光学元件
sz002116,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,其他专业工程
sz002128,指数板块,ZS,中证央企,,infoharbor_block.dat,煤炭开采,动力煤
sz002140,指数板块,ZS,中证央企,,infoharbor_block.dat,建筑工程,化学工程
sz002178,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
sz002179,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,军工电子
sz002182,指数板块,ZS,中证央企,,infoharbor_block.dat,小金属,其他金属
sz002189,指数板块,ZS,中证央企,,infoharbor_block.dat,元器件,光学元件
sz002190,指数板块,ZS,中证央企,,infoharbor_block.dat,汽车配件,其他汽车零部件
sz002205,指数板块,ZS,中证央企,,infoharbor_block.dat,水泥,水泥制造
sz002226,指数板块,ZS,中证央企,,infoharbor_block.dat,化工原料,民爆制品
sz002232,指数板块,ZS,中证央企,,infoharbor_block.dat,软件服务,行业应用软件
